citations,description,dir_csd,dir_dec,dir_inc,experiment,external_database_ids,instrument_codes,magn_moment,magn_volume,meas_n_orient,meas_temp,measurement,method_codes,quality,sequence,software_packages,specimen,standard,timestamp,treat_ac_field,treat_dc_field,treat_dc_field_phi,treat_dc_field_theta,treat_step_num,treat_temp,core_depth,core_sects,offset,core,section
This study,IN-LINE AF DEMAG:,0.0,239.2,30.0,999-U999A-1H-1-A-100.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,7.862391074603195e-07,0.0057901,1.0,273.0,999-U999A-1H-1-A-100.0_LP-DIR-AF-14,LT-AF-Z:LP-DIR-AF,g,13,pmagpy-4.2.25-1,999-U999A-1H-1-A-100.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,3,273.0,4.0,1H-1,100.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,237.0,31.6,999-U999A-1H-1-A-102.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,7.585166137930005e-07,0.005556,1.0,273.0,999-U999A-1H-1-A-102.5_LP-DIR-AF-20,LT-AF-Z:LP-DIR-AF,g,19,pmagpy-4.2.25-1,999-U999A-1H-1-A-102.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.025,1H-1,102.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,237.0,31.0,999-U999A-1H-1-A-105.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,7.63860331539739e-07,0.0056068,1.0,273.0,999-U999A-1H-1-A-105.0_LP-DIR-AF-23,LT-AF-Z:LP-DIR-AF,g,22,pmagpy-4.2.25-1,999-U999A-1H-1-A-105.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.05,1H-1,105.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,238.1,27.2,999-U999A-1H-1-A-107.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.002841092387128e-07,0.0059516000000000005,1.0,273.0,999-U999A-1H-1-A-107.5_LP-DIR-AF-26,LT-AF-Z:LP-DIR-AF,g,25,pmagpy-4.2.25-1,999-U999A-1H-1-A-107.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.075,1H-1,107.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,238.6,23.4,999-U999A-1H-1-A-110.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.145929097408105e-07,0.0061311,1.0,273.0,999-U999A-1H-1-A-110.0_LP-DIR-AF-29,LT-AF-Z:LP-DIR-AF,g,28,pmagpy-4.2.25-1,999-U999A-1H-1-A-110.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.1,1H-1,110.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,241.8,22.4,999-U999A-1H-1-A-112.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.110425482057029e-07,0.006122,1.0,273.0,999-U999A-1H-1-A-112.5_LP-DIR-AF-32,LT-AF-Z:LP-DIR-AF,g,31,pmagpy-4.2.25-1,999-U999A-1H-1-A-112.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.125,1H-1,112.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,247.2,25.7,999-U999A-1H-1-A-115.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.24224155130144e-07,0.0061585,1.0,273.0,999-U999A-1H-1-A-115.0_LP-DIR-AF-35,LT-AF-Z:LP-DIR-AF,g,34,pmagpy-4.2.25-1,999-U999A-1H-1-A-115.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.15,1H-1,115.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,249.9,30.6,999-U999A-1H-1-A-117.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.920203532431309e-07,0.006555199999999999,1.0,273.0,999-U999A-1H-1-A-117.5_LP-DIR-AF-38,LT-AF-Z:LP-DIR-AF,g,37,pmagpy-4.2.25-1,999-U999A-1H-1-A-117.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.175,1H-1,117.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,246.2,33.0,999-U999A-1H-1-A-120.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,9.774538357385478e-07,0.007123100000000001,1.0,273.0,999-U999A-1H-1-A-120.0_LP-DIR-AF-47,LT-AF-Z:LP-DIR-AF,g,46,pmagpy-4.2.25-1,999-U999A-1H-1-A-120.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.2,1H-1,120.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,244.1,32.8,999-U999A-1H-1-A-122.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,9.75042069656484e-07,0.007109000000000002,1.0,273.0,999-U999A-1H-1-A-122.5_LP-DIR-AF-50,LT-AF-Z:LP-DIR-AF,g,49,pmagpy-4.2.25-1,999-U999A-1H-1-A-122.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.225,1H-1,122.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,249.3,33.9,999-U999A-1H-1-A-125.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.79658365162294e-07,0.006389199999999999,1.0,273.0,999-U999A-1H-1-A-125.0_LP-DIR-AF-53,LT-AF-Z:LP-DIR-AF,g,52,pmagpy-4.2.25-1,999-U999A-1H-1-A-125.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.25,1H-1,125.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,257.6,35.5,999-U999A-1H-1-A-127.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.382870217890767e-07,0.0060545,1.0,273.0,999-U999A-1H-1-A-127.5_LP-DIR-AF-56,LT-AF-Z:LP-DIR-AF,g,55,pmagpy-4.2.25-1,999-U999A-1H-1-A-127.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.275,1H-1,127.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,257.0,34.2,999-U999A-1H-1-A-130.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,9.077229644004828e-07,0.006586799999999999,1.0,273.0,999-U999A-1H-1-A-130.0_LP-DIR-AF-59,LT-AF-Z:LP-DIR-AF,g,58,pmagpy-4.2.25-1,999-U999A-1H-1-A-130.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.3,1H-1,130.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,253.7,31.4,999-U999A-1H-1-A-132.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,9.760128410528211e-07,0.0071538,1.0,273.0,999-U999A-1H-1-A-132.5_LP-DIR-AF-62,LT-AF-Z:LP-DIR-AF,g,61,pmagpy-4.2.25-1,999-U999A-1H-1-A-132.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.325,1H-1,132.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,253.5,31.3,999-U999A-1H-1-A-135.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,9.381875192625408e-07,0.006878399999999999,1.0,273.0,999-U999A-1H-1-A-135.0_LP-DIR-AF-65,LT-AF-Z:LP-DIR-AF,g,64,pmagpy-4.2.25-1,999-U999A-1H-1-A-135.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.35,1H-1,135.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,253.9,35.1,999-U999A-1H-1-A-137.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.809247810681681e-07,0.0063699,1.0,273.0,999-U999A-1H-1-A-137.5_LP-DIR-AF-68,LT-AF-Z:LP-DIR-AF,g,67,pmagpy-4.2.25-1,999-U999A-1H-1-A-137.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,4.375,1H-1,137.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,231.3,25.2,999-U999A-1H-1-A-82.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,7.370630529337365e-07,0.0055163,1.0,273.0,999-U999A-1H-1-A-82.5_LP-DIR-AF-286,LT-AF-Z:LP-DIR-AF,g,285,pmagpy-4.2.25-1,999-U999A-1H-1-A-82.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,3.825,1H-1,82.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,236.9,26.8,999-U999A-1H-1-A-85.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,6.95526090739952e-07,0.0051786,1.0,273.0,999-U999A-1H-1-A-85.0_LP-DIR-AF-292,LT-AF-Z:LP-DIR-AF,g,291,pmagpy-4.2.25-1,999-U999A-1H-1-A-85.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,3.85,1H-1,85.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,241.5,29.7,999-U999A-1H-1-A-87.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,6.97410537130032e-07,0.0051422,1.0,273.0,999-U999A-1H-1-A-87.5_LP-DIR-AF-298,LT-AF-Z:LP-DIR-AF,g,297,pmagpy-4.2.25-1,999-U999A-1H-1-A-87.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,3.875,1H-1,87.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,241.7,32.4,999-U999A-1H-1-A-90.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,7.168866475252555e-07,0.0052374,1.0,273.0,999-U999A-1H-1-A-90.0_LP-DIR-AF-306,LT-AF-Z:LP-DIR-AF,g,305,pmagpy-4.2.25-1,999-U999A-1H-1-A-90.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,3,273.0,3.9,1H-1,90.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,239.0,31.2,999-U999A-1H-1-A-92.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,7.551011232940924e-07,0.0055376,1.0,273.0,999-U999A-1H-1-A-92.5_LP-DIR-AF-312,LT-AF-Z:LP-DIR-AF,g,311,pmagpy-4.2.25-1,999-U999A-1H-1-A-92.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,3.925,1H-1,92.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,238.1,28.7,999-U999A-1H-1-A-95.0_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,7.903982670780596e-07,0.0058456,1.0,273.0,999-U999A-1H-1-A-95.0_LP-DIR-AF-318,LT-AF-Z:LP-DIR-AF,g,317,pmagpy-4.2.25-1,999-U999A-1H-1-A-95.0,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,3.95,1H-1,95.0,1H,1
This study,IN-LINE AF DEMAG:,0.0,239.4,27.9,999-U999A-1H-1-A-97.5_LP-DIR-AF,LORE[112708361],IODP-SRM:IODP-SRM-AF,8.139846103582058e-07,0.0060354,1.0,273.0,999-U999A-1H-1-A-97.5_LP-DIR-AF-324,LT-AF-Z:LP-DIR-AF,g,323,pmagpy-4.2.25-1,999-U999A-1H-1-A-97.5,u,2019-01-25T02:22:20Z,0.01,0,0,0,1,273.0,3.975,1H-1,97.5,1H,1
This study,IN-LINE AF DEMAG:,0.0,34.0,-75.6,999-U999A-1H-2-A-100.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,4.0137038111076415e-06,0.023565,1.0,273.0,999-U999A-1H-2-A-100.0_LP-DIR-AF-334,LT-AF-Z:LP-DIR-AF,g,333,pmagpy-4.2.25-1,999-U999A-1H-2-A-100.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.5,1H-2,100.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,19.5,-75.4,999-U999A-1H-2-A-105.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,2.8317235701247397e-06,0.016634,1.0,273.0,999-U999A-1H-2-A-105.0_LP-DIR-AF-336,LT-AF-Z:LP-DIR-AF,g,335,pmagpy-4.2.25-1,999-U999A-1H-2-A-105.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.55,1H-2,105.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,11.9,-74.3,999-U999A-1H-2-A-110.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,1.615185387192752e-06,0.0095168,1.0,273.0,999-U999A-1H-2-A-110.0_LP-DIR-AF-338,LT-AF-Z:LP-DIR-AF,g,337,pmagpy-4.2.25-1,999-U999A-1H-2-A-110.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.6,1H-2,110.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,49.6,-86.4,999-U999A-1H-2-A-115.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,1.2086352962134607e-06,0.006963,1.0,273.0,999-U999A-1H-2-A-115.0_LP-DIR-AF-340,LT-AF-Z:LP-DIR-AF,g,339,pmagpy-4.2.25-1,999-U999A-1H-2-A-115.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.65,1H-2,115.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,36.2,-84.8,999-U999A-1H-2-A-120.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,1.760240487188327e-06,0.010156,1.0,273.0,999-U999A-1H-2-A-120.0_LP-DIR-AF-342,LT-AF-Z:LP-DIR-AF,g,341,pmagpy-4.2.25-1,999-U999A-1H-2-A-120.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.7,1H-2,120.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,42.0,-62.6,999-U999A-1H-2-A-15.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.786657350318921e-06,0.03574,1.0,273.0,999-U999A-1H-2-A-15.0_LP-DIR-AF-350,LT-AF-Z:LP-DIR-AF,g,349,pmagpy-4.2.25-1,999-U999A-1H-2-A-15.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,4.65,1H-2,15.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,38.6,-59.9,999-U999A-1H-2-A-20.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,6.430575013947043e-06,0.0403,1.0,273.0,999-U999A-1H-2-A-20.0_LP-DIR-AF-352,LT-AF-Z:LP-DIR-AF,g,351,pmagpy-4.2.25-1,999-U999A-1H-2-A-20.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,4.7,1H-2,20.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,33.5,-56.7,999-U999A-1H-2-A-25.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.4258132717593584e-06,0.034654000000000004,1.0,273.0,999-U999A-1H-2-A-25.0_LP-DIR-AF-354,LT-AF-Z:LP-DIR-AF,g,353,pmagpy-4.2.25-1,999-U999A-1H-2-A-25.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,4.75,1H-2,25.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,49.2,-61.5,999-U999A-1H-2-A-30.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.541877444512825e-06,0.034417,1.0,273.0,999-U999A-1H-2-A-30.0_LP-DIR-AF-356,LT-AF-Z:LP-DIR-AF,g,355,pmagpy-4.2.25-1,999-U999A-1H-2-A-30.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,4.8,1H-2,30.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,37.0,-56.5,999-U999A-1H-2-A-35.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.9595368578439045e-06,0.038091,1.0,273.0,999-U999A-1H-2-A-35.0_LP-DIR-AF-358,LT-AF-Z:LP-DIR-AF,g,357,pmagpy-4.2.25-1,999-U999A-1H-2-A-35.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,4.85,1H-2,35.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,39.3,-62.2,999-U999A-1H-2-A-40.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,4.777522011890683e-06,0.029565,1.0,273.0,999-U999A-1H-2-A-40.0_LP-DIR-AF-360,LT-AF-Z:LP-DIR-AF,g,359,pmagpy-4.2.25-1,999-U999A-1H-2-A-40.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,4.9,1H-2,40.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,36.4,-61.3,999-U999A-1H-2-A-45.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.2674690269616205e-06,0.032760000000000004,1.0,273.0,999-U999A-1H-2-A-45.0_LP-DIR-AF-362,LT-AF-Z:LP-DIR-AF,g,361,pmagpy-4.2.25-1,999-U999A-1H-2-A-45.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,4.95,1H-2,45.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,25.4,-62.1,999-U999A-1H-2-A-50.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.806257437291253e-06,0.035976,1.0,273.0,999-U999A-1H-2-A-50.0_LP-DIR-AF-366,LT-AF-Z:LP-DIR-AF,g,365,pmagpy-4.2.25-1,999-U999A-1H-2-A-50.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.0,1H-2,50.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,26.1,-65.4,999-U999A-1H-2-A-55.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.699344568456972e-06,0.034715,1.0,273.0,999-U999A-1H-2-A-55.0_LP-DIR-AF-368,LT-AF-Z:LP-DIR-AF,g,367,pmagpy-4.2.25-1,999-U999A-1H-2-A-55.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.05,1H-2,55.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,24.5,-67.8,999-U999A-1H-2-A-60.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,6.468583638054006e-06,0.038996,1.0,273.0,999-U999A-1H-2-A-60.0_LP-DIR-AF-370,LT-AF-Z:LP-DIR-AF,g,369,pmagpy-4.2.25-1,999-U999A-1H-2-A-60.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.1,1H-2,60.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,20.4,-62.9,999-U999A-1H-2-A-65.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,6.22030281115799e-06,0.038385,1.0,273.0,999-U999A-1H-2-A-65.0_LP-DIR-AF-372,LT-AF-Z:LP-DIR-AF,g,371,pmagpy-4.2.25-1,999-U999A-1H-2-A-65.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.15,1H-2,65.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,28.8,-71.2,999-U999A-1H-2-A-70.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,4.822205091822622e-06,0.028703,1.0,273.0,999-U999A-1H-2-A-70.0_LP-DIR-AF-374,LT-AF-Z:LP-DIR-AF,g,373,pmagpy-4.2.25-1,999-U999A-1H-2-A-70.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.2,1H-2,70.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,22.4,-70.7,999-U999A-1H-2-A-75.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.101316049863996e-06,0.030431,1.0,273.0,999-U999A-1H-2-A-75.0_LP-DIR-AF-376,LT-AF-Z:LP-DIR-AF,g,375,pmagpy-4.2.25-1,999-U999A-1H-2-A-75.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.25,1H-2,75.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,24.0,-70.4,999-U999A-1H-2-A-80.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.463826934750038e-06,0.03262,1.0,273.0,999-U999A-1H-2-A-80.0_LP-DIR-AF-378,LT-AF-Z:LP-DIR-AF,g,377,pmagpy-4.2.25-1,999-U999A-1H-2-A-80.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.3,1H-2,80.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,19.2,-74.8,999-U999A-1H-2-A-85.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,6.64539879333814e-06,0.039114,1.0,273.0,999-U999A-1H-2-A-85.0_LP-DIR-AF-380,LT-AF-Z:LP-DIR-AF,g,379,pmagpy-4.2.25-1,999-U999A-1H-2-A-85.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.35,1H-2,85.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,28.5,-72.3,999-U999A-1H-2-A-90.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,6.382122550225748e-06,0.037853,1.0,273.0,999-U999A-1H-2-A-90.0_LP-DIR-AF-382,LT-AF-Z:LP-DIR-AF,g,381,pmagpy-4.2.25-1,999-U999A-1H-2-A-90.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.4,1H-2,90.0,1H,2
This study,IN-LINE AF DEMAG:,0.0,29.2,-73.8,999-U999A-1H-2-A-95.0_LP-DIR-AF,LORE[113385651],IODP-SRM:IODP-SRM-AF,5.253913673643677e-06,0.031009,1.0,273.0,999-U999A-1H-2-A-95.0_LP-DIR-AF-384,LT-AF-Z:LP-DIR-AF,g,383,pmagpy-4.2.25-1,999-U999A-1H-2-A-95.0,u,2019-03-28T23:37:09Z,0.01,0,0,0,1,273.0,5.45,1H-2,95.0,1H,2
This study,IN-LINE AF DEMAG:: average of multiple measurements,51.4,17.5,23.1,999-U999A-1H-3-A-100.0_LP-DIR-AF,LORE[112708561],IODP-SRM:IODP-SRM-AF,1.828e-10,6.7621e-07,8.0,273.0,999-U999A-1H-3-A-100.0_LP-DIR-AF-397,LT-AF-Z:DE-VM:LP-DIR-AF,g,396,pmagpy-4.2.25-1,999-U999A-1H-3-A-100.0,u,2019-01-25T04:03:23Z,0.01,0,0,0,2,273.0,7.0,1H-3,100.0,1H,3
